Animal ID,Specimen,Family,Genus,Species,Date Collected,Positive,Bad Result,Plate Number,Plot ID,Easting,Northing,Sample Run,Collected By
423,Slug,Arionidae,Arion,subfuscus,7/30/2017,TRUE,,14,2017-12B3-1-2,583227,4945477,01:10,Alec Wong
424,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,14,2017-10B4-1,579333,4863199,01:10,Alec Wong
425,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,14,2017-10B4-1,579333,4863199,01:10,Alec Wong
426,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,14,2017-10B4-1,579333,4863199,01:10,Alec Wong
427,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,14,2017-9A1-2,569939.19,4848066.5,01:10,Alec Wong
428,Slug,Arionidae,Arion,subfuscus,7/30/2017,FALSE,,14,2017-12B3-3,582664.25,4945734,01:10,Alec Wong
429,Slug,Arionidae,Arion,subfuscus,7/30/2017,FALSE,,14,2017-12B3-3,582664.25,4945734,01:10,Alec Wong
430,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,14,2017-12B2-1-2,584248,4943952,01:10,Alec Wong
431,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,14,2017-12B2-1-2,584248,4943952,01:10,Alec Wong
432,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-3,578949.69,4863570,01:10,Alec Wong
433,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-3,578949.69,4863570,01:10,Alec Wong
434,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-3,578949.69,4863570,01:10,Alec Wong
435,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2-2,579405,4863679,01:10,Alec Wong
436,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2-2,579405,4863679,01:10,Alec Wong
437,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2-2,579405,4863679,01:10,Alec Wong
438,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2-1,579446,4863662,01:10,Alec Wong
439,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2-1,579446,4863662,01:10,Alec Wong
440,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2-1,579446,4863662,01:10,Alec Wong
441,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
442,Slug,Arionidae,Arion,subfuscus,7/22/2017,TRUE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
443,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
444,Slug,Arionidae,Arion,subfuscus,7/22/2017,TRUE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
445,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
446,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
447,Slug,Arionidae,Arion,subfuscus,7/22/2017,TRUE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
448,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
449,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
450,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-1-1,579317,4863173,01:10,Alec Wong
451,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-1-1,579317,4863173,01:10,Alec Wong
452,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-1-1,579317,4863173,01:10,Alec Wong
453,Slug,Arionidae,Arion,subfuscus,7/22/2017,FALSE,,14,2017-10B4-1-1,579317,4863173,01:10,Alec Wong
454,Slug,Arionidae,Arion,subfuscus,7/23/2017,FALSE,,14,2017-12B3-3,582664.25,4945734,01:10,Alec Wong
455,Slug,Arionidae,Arion,subfuscus,7/23/2017,FALSE,,14,2017-12B3-3,582664.25,4945734,01:10,Alec Wong
456,Slug,Arionidae,Arion,subfuscus,7/23/2017,FALSE,,15,2017-12B3-3,582664.25,4945734,01:10,Alec Wong
457,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-3,578949.69,4863570,01:10,Alec Wong
458,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-3,578949.69,4863570,01:10,Alec Wong
459,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-3,578949.69,4863570,01:10,Alec Wong
460,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
461,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
462,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
463,Slug,Arionidae,Arion,subfuscus,7/29/2017,TRUE,,15,2017-10B4-2,579424.88,4863675,01:10,Alec Wong
464,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-1-2,579317,4863173,01:10,Alec Wong
465,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-1-2,579317,4863173,01:10,Alec Wong
466,Slug,Arionidae,Arion,subfuscus,7/29/2017,FALSE,,15,2017-10B4-1-2,579317,4863173,01:10,Alec Wong
467,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
468,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
469,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
470,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
471,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
472,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
473,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
474,Slug,Arionidae,Arion,subfuscus,7/26/2017,FALSE,,15,2017-12B3-1,583248,4945490,01:10,Alec Wong
475,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,15,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
476,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
477,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
478,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
479,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
480,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
481,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
482,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
483,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
484,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-2-2,578516,4865427,01:10,Alec Wong
485,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-2-2,578516,4865427,01:10,Alec Wong
486,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,10,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
487,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,15,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
488,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,15,2017-10B3-3,578476,4865944,01:10,Alec Wong
489,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,15,2017-10B3-3,578476,4865944,01:10,Alec Wong
490,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
491,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
492,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,15,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
493,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,15,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
494,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,15,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
495,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,15,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
496,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
497,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
498,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
499,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
500,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
501,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A1-T3,590508.5,4954635,01:10,Alec Wong
502,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
503,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
504,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
505,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
506,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
507,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
508,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
509,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
510,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-2,586270,4956550,01:10,Alec Wong
511,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-2,586270,4956550,01:10,Alec Wong
512,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,15,2017-12A5-2,586270,4956550,01:10,Alec Wong
513,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,16,2017-12A1-T1,590891,4955118,01:10,Alec Wong
514,Slug,Arionidae,Arion,subfuscus,8/11/2017,FALSE,,16,2017-12A1-T1,590891,4955118,01:10,Alec Wong
515,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
516,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
517,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
518,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
519,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
520,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
521,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
522,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
523,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
524,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
525,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
526,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
527,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,16,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
528,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
529,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
530,Slug,Philomycidae,Philomycus,carolinianus,8/12/2017,FALSE,,16,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
531,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,16,2017-12A1-T1,590891,4955118,01:10,Alec Wong
532,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,16,2017-12A1-T1,590891,4955118,01:10,Alec Wong
533,Slug,Philomycidae,Philomycus,carolinianus,8/9/2017,FALSE,,16,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
534,Slug,Philomycidae,Philomycus,carolinianus,8/11/2017,FALSE,,16,2017-12A1-T2,591040.44,4954664,01:10,Alec Wong
535,Slug,Philomycidae,Philomycus,carolinianus,8/11/2017,FALSE,,16,2017-12A1-T2,591040.44,4954664,01:10,Alec Wong
536,Slug,Philomycidae,Philomycus,carolinianus,8/11/2017,FALSE,,16,2017-12A1-T2,591040.44,4954664,01:10,Alec Wong
537,Slug,Arionidae,Arion,fasciatus,8/6/2017,FALSE,,9,2017-10B2-T1,584808.25,4865971.5,01:10,Alec Wong
538,Slug,Philomycidae,Philomycus,carolinianus,8/6/2017,FALSE,,9,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
539,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,9,2017-12A1-T1,590891,4955118,01:10,Alec Wong
540,Slug,Philomycidae,Philomycus,carolinianus,8/6/2017,FALSE,,9,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
541,Slug,Philomycidae,Pallifera,dorsalis,8/9/2017,FALSE,,9,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
542,Slug,Philomycidae,Pallifera,dorsalis,8/9/2017,FALSE,,9,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
543,Slug,Philomycidae,Pallifera,unknown,8/6/2017,FALSE,,9,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
544,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,9,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
545,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,9,2017-12A5-T2-1,586337.81,4956633.5,01:10,Alec Wong
546,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,9,2017-12A5-T2-1,586337.81,4956633.5,01:10,Alec Wong
547,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,9,2017-12A5-T2-1,586337.81,4956633.5,01:10,Alec Wong
548,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,9,2017-12A5-T2-1,586337.81,4956633.5,01:10,Alec Wong
549,Slug,Philomycidae,Pallifera,dorsalis,7/30/2017,FALSE,,9,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
550,Slug,Philomycidae,Pallifera,dorsalis,7/30/2017,FALSE,,9,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
551,Slug,Philomycidae,Pallifera,dorsalis,7/30/2017,FALSE,,9,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
552,Slug,Philomycidae,Pallifera,dorsalis,8/12/2017,FALSE,,9,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
553,Slug,Philomycidae,Pallifera,dorsalis,8/12/2017,FALSE,,9,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
554,Slug,Philomycidae,Pallifera,dorsalis,8/12/2017,FALSE,,9,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
555,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,9,2017-10B3-T3,578395,4865877.5,01:10,Alec Wong
556,Slug,Philomycidae,Philomycus,unknown,8/6/2017,FALSE,,9,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
557,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,9,2017-10B3-3,578476,4865944,01:10,Alec Wong
558,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,10,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
559,Slug,Philomycidae,Pallifera,dorsalis,8/11/2017,FALSE,,10,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
560,Slug,Philomycidae,Pallifera,dorsalis,8/11/2017,FALSE,,10,2017-12A5-T2-1,586337.81,4956633.5,01:10,Alec Wong
561,Slug,Philomycidae,Pallifera,dorsalis,8/12/2017,FALSE,,16,2017-10B3-1,579004,4865680,01:10,Alec Wong
562,Slug,Philomycidae,Philomycus,carolinianus,8/12/2017,FALSE,,16,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
563,Slug,Philomycidae,Pallifera,dorsalis,8/9/2017,FALSE,,16,2017-10B2-2-2,584426,4865635,01:10,Alec Wong
564,Slug,Philomycidae,Pallifera,dorsalis,8/9/2017,FALSE,,16,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
565,Slug,Philomycidae,Pallifera,dorsalis,8/5/2017,FALSE,,16,2017-12A5-1-2,586821,4956492,01:10,Alec Wong
566,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B2-1-2,584824,4866046,01:10,Alec Wong
567,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B2-1-2,584824,4866046,01:10,Alec Wong
568,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B2-1-2,584824,4866046,01:10,Alec Wong
569,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,16,2017-12A5-1,586805,4956509,01:10,Alec Wong
570,Slug,Philomycidae,Pallifera,dorsalis,8/5/2017,FALSE,,16,2017-12A1-2-1,590950,4954587,01:10,Alec Wong
571,Snail,Zonitidae,Paravitrea,unknown,8/11/2017,FALSE,,16,2017-12A1-T2,591040.44,4954664,01:10,Alec Wong
572,Slug,Philomycidae,Pallifera,dorsalis,8/9/2017,FALSE,,16,2017-10B2-1,584821,4866071,01:10,Alec Wong
573,Slug,Agriolimacidae,Deroceras,unknown,8/5/2017,FALSE,,16,2017-12A5-3-1,586497,4956039,01:10,Alec Wong
574,Slug,Agriolimacidae,deroceras,unknown,8/6/2017,FALSE,,16,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
575,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
576,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B3-1,579004,4865680,01:10,Alec Wong
577,Slug,Philomycidae,Pallifera,dorsalis,8/6/2017,FALSE,,16,2017-10B3-1,579004,4865680,01:10,Alec Wong
578,Slug,Arionidae,Arion,subfuscus,8/6/2017,TRUE,,16,2017-10B2-T1,584808.25,4865971.5,01:10,Alec Wong
579,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,16,2017-12A5-3,586473,4956046,01:10,Alec Wong
580,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,16,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
581,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,16,2017-12A5-T2-1,586337.81,4956633.5,01:10,Alec Wong
582,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,16,2017-12A5-T1,586862,4956422.5,01:10,Alec Wong
583,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,17,2017-12A1-T1,590891,4955118,01:10,Alec Wong
584,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,17,2017-10B2-T1,584808.25,4865971.5,01:10,Alec Wong
585,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
586,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
587,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
588,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
589,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
590,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
591,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1,584821,4866071,01:10,Alec Wong
592,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1-2,584824,4866046,01:10,Alec Wong
593,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1-2,584824,4866046,01:10,Alec Wong
594,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-1-2,584824,4866046,01:10,Alec Wong
595,Slug,Arionidae,Arion,subfuscus,8/12/2017,TRUE,,17,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
596,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
597,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
598,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
599,Slug,Arionidae,Arion,subfuscus,8/12/2017,TRUE,,17,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
600,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
601,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
602,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-1,579004,4865680,01:10,Alec Wong
603,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-1,579004,4865680,01:10,Alec Wong
604,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
605,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
606,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
607,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
608,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
609,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
610,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
611,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
612,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-2,578525,4865403,01:10,Alec Wong
613,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-2,578525,4865403,01:10,Alec Wong
614,Slug,Arionidae,Arion,subfuscus,8/12/2017,TRUE,,17,2017-10B2-T2-1,584499.88,4865621,01:10,Alec Wong
615,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-T2-1,584499.88,4865621,01:10,Alec Wong
616,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-T2-1,584499.88,4865621,01:10,Alec Wong
617,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
618,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
619,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-3,578476,4865944,01:10,Alec Wong
620,Slug,Arionidae,Arion,subfuscus,8/12/2017,FALSE,,17,2017-10B3-3,578476,4865944,01:10,Alec Wong
621,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
622,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
623,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B3-T2-1,578621.44,4865361,01:10,Alec Wong
624,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
625,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B3-T1,578995.88,4865573.5,01:10,Alec Wong
626,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
627,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
628,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,17,2017-10B2-T3,584251.13,4866071,01:10,Alec Wong
629,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
630,Slug,Arionidae,Arion,subfuscus,8/9/2017,TRUE,,18,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
